url	crop_label	content_class	cluster_id	cluster_size
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1496_nature_lake-with-boats_winthrop-maine_ip13pro_iso50-f1p5_fullsizerender-2_3411x2765.sdr.png	c50_tl	1400-lilith-nature	25	42
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/mens/9424_gen_products-clothing-mens_tee-baseball-raglan_flat_p0195_1024x1024.sdr.png	c25_tl	9226-lilith-ai-products	26	33
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9026_gen_clipart_gift-box-bow_1024x1536.sdr.png	c50_tl	9000-lilith-ai-clipart	27	37
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/footwear/9660_gen_products-footwear_mens-sport-sandals-olive_p0421_2816x1536.sdr.png	c25_tr	9226-lilith-ai-products	28	2
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6600-ia-scans-manuscript-illustrations/6602_scans-illustrations_haeckel-starfish_plate0040_4961x7277.sdr.png	c50_tl	6600-ia-scans-manuscript-illustrations	29	12
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9118_gen_illustrations_farmers-market-stall_1536x1024.sdr.png	c50_center	9094-lilith-ai-illustrations	30	9
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8172_web-screenshots_lkml-lists-index_dpr1_page2_1920x1080.sdr.png	c50_tl	8100-lilith-web-screenshots	31	10
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/mens/9396_gen_products-clothing-mens_grid-fleece-quarter-zip_p0167_2160x3840.sdr.png	c25_center	9226-lilith-ai-products	32	4
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8000-lilith-mobile-screenshots/8026_mobile-screenshots_news-channel-anchor_screenshot-20260526-072252-substack_1080x2520.sdr.png	c50_center	8000-lilith-mobile-screenshots	33	56
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/grids/7042_plots_chart-00290-s4b1661bd_1024x1024.sdr.png	c50_bl	7000-lilith-plots	34	12
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8370_web-screenshots_nps-yose_dpr1_page2_768x1024.sdr.png	c25_tl	8100-lilith-web-screenshots	35	18
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5200-epa-climate-impact-2021-report/5212_epa_climate-impact-2021_extreme-temp-labor-key-findings_p043_2968x3841.sdr.png	c25_br	5200-epa-climate-impact-2021-report	36	35
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/electronics/9592_gen_products-electronics_harmonix-bluetooth-speaker_p0356_1024x1024.sdr.png	c25_center	9226-lilith-ai-products	37	1
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9766_gen_products-home-decor_sunny-yellow-hand-towel-set_flat_p0527_1536x1024.sdr.png	c50_center	9226-lilith-ai-products	38	1
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/aliased-line-patterns/7004_plots_line-00248-s7c5ddcfb_1024x1024.sdr.png	c50_bl	7000-lilith-plots	39	8
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/furniture/9778_gen_products-home-furniture_kitchen-island-cart_p0539_1024x1536.sdr.png	full	9226-lilith-ai-products	40	58
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1632_food_orange-juice-glass_uchiura-shigedera-numazu-japan_s23u_iso125-f2p4_20250307-182432_3000x4000.sdr.png	c50_br	1600-lilith-food	41	64
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/375x667/8322_web-screenshots_usgs-main-home_dpr1_page2_375x667.sdr.png	c50_br	8100-lilith-web-screenshots	42	23
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6600-ia-scans-manuscript-illustrations/6604_scans-illustrations_haeckel-moths_plate0058_4865x7207.sdr.png	c50_tr	6600-ia-scans-manuscript-illustrations	43	1
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9168_gen_illustrations_manga-yatai-noodles-slice-of-life_1536x1024.sdr.png	c50_br	9094-lilith-ai-illustrations	44	10
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/375x667/8300_web-screenshots_nasa-webb_dpr1_page1_375x667.sdr.png	full	8100-lilith-web-screenshots	45	10
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/kids/9374_gen_products-clothing-kids_hoodie-zip-yellow_onmodel_p0145_1024x1536.sdr.png	c50_tl	9226-lilith-ai-products	46	54
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/womens/activewear/9440_gen_products-clothing-womens-activewear_bike-shorts-bra-yellow_onmodel_p0202_1024x1536.sdr.png	c25_bl	9226-lilith-ai-products	47	96
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8114_web-screenshots_lkml-lists-index_dpr1_page2_1440x900.sdr.png	c25_tl	8100-lilith-web-screenshots	48	7
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/375x667/8324_web-screenshots_weather-forecast-nyc_dpr1_page1_375x667.sdr.png	c50_tr	8100-lilith-web-screenshots	49	13
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/aliased-polygons/7028_plots_line-00119-s142edf29_1024x1024.sdr.png	c50_center	7000-lilith-plots	50	12
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/lines/7066_plots_line-concentric-00268-s2f977bbb_1024x1024.sdr.png	c50_bl	7000-lilith-plots	51	9
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/2880x1800/8248_web-screenshots_nih-recipes-keep-the-beat_dpr2_page1_2880x1800.sdr.png	c25_tr	8100-lilith-web-screenshots	52	33
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9736_gen_products-home-decor_brass-table-clock_p0497_1024x1024.sdr.png	c25_br	9226-lilith-ai-products	53	27
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/fabric-textures/9354_gen_products-clothing-fabric-textures_swatch-tan-full-grain-leather_p0125_4096x4096.sdr.png	c25_bl	9226-lilith-ai-products	54	16
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1530_nature_whale-tail-ocean_ip13pro_iso32-f2p8_img-5574_3024x4032.sdr.png	c50_tr	1400-lilith-nature	55	23
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1486_nature_steaming-red-hot-spring_miyuki-beppu-japan_s23u_iso10-f1p7_20250311-151632_3000x4000.sdr.png	c50_br	1400-lilith-nature	56	15
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6800-ia-scans-manuscript-text/6824_scans-text_redoute-fr-description_p0052_2415x3528.sdr.png	c25_br	6800-ia-scans-manuscript-text	57	17
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/375x667/8276_web-screenshots_climate-gov-home_dpr1_page2_375x667.sdr.png	c50_tl	8100-lilith-web-screenshots	58	12
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8414_web-screenshots_lkml-lists-index_dpr1_page1_1280x800.sdr.png	full	8100-lilith-web-screenshots	59	5
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/fabric-textures/9352_gen_products-clothing-fabric-textures_swatch-buffalo-check-flannel_p0123_2048x2048.sdr.png	c50_tl	9226-lilith-ai-products	60	12
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9158_gen_illustrations_vinyl-listening-room_1024x1536.sdr.png	c25_br	9094-lilith-ai-illustrations	61	12
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1214_interiors_ornate-painted-ceiling_queen-s-grand-apartment-versailles_s23u_iso80-f2p2_20240424-123020_3000x3556.sdr.png	c50_bl	1200-lilith-interiors	62	22
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/mens/9428_gen_products-clothing-mens_merino-wool-crew-socks-charcoal-teal_flat_p0199_2048x2048.sdr.png	c25_br	9226-lilith-ai-products	63	4
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/aliased-polygons/7024_plots_line-00038-s335b5033_1024x1024.sdr.png	full	7000-lilith-plots	64	4
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8420_web-screenshots_nasa-missions_dpr1_page1_1024x768.sdr.png	c50_tl	8100-lilith-web-screenshots	65	34
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9102_gen_illustrations_bicycle-fruit-crates-wall_1024x1536.sdr.png	c25_tl	9094-lilith-ai-illustrations	66	14
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6078_scans-patents_lynn-conway-us5046022-rescan-gray_p020_2479x3230.sdr.png	c50_tr	6000-lilith-scans-public-patents	67	53
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3000-art-institute-of-chicago-photos/3006_aic_hamamatsu-from-the-series-fifty-three-stations-o_4371_3000x2235.sdr.png	c50_br	3000-art-institute-of-chicago-photos	68	42
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/womens/dark-bg/9468_gen_products-clothing-womens-dark-bg_cobalt-one-shoulder-dress_p0238_2160x3840.sdr.png	c50_br	9226-lilith-ai-products	69	34
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6600-ia-scans-manuscript-illustrations/6606_scans-illustrations_haeckel-red-algae_plate0065_5015x7275.sdr.png	c50_center	6600-ia-scans-manuscript-illustrations	70	2
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8196_web-screenshots_nps-grand-canyon_dpr1_page1_1920x1080.sdr.png	c50_center	8100-lilith-web-screenshots	71	42
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1000-lilith-photos-general/1022_general_thatched-roof-fence_azulik-city-arts-francisco-uh-may_s23u_iso50-f2p2_20230917-141034_3000x4000.sdr.png	c50_tl	1000-lilith-photos-general	72	8
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/electronics/9614_gen_products-electronics_northkey-mechanical-keyboard_p0376_1536x1024.sdr.png	c50_br	9226-lilith-ai-products	73	41
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6060_scans-patents_lynn-conway-us5046022-rescan-gray_p002_2479x3230.sdr.png	c50_br	6000-lilith-scans-public-patents	74	43
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/grids/7046_plots_line-00050-s221fd453_1024x1024.sdr.png	c50_tl	7000-lilith-plots	75	11
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5200-epa-climate-impact-2021-report/5212_epa_climate-impact-2021_extreme-temp-labor-key-findings_p043_2968x3841.sdr.png	c50_tl	5200-epa-climate-impact-2021-report	76	39
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/electronics/9594_gen_products-electronics_harmonix-gaming-headset_p0358_1024x1536.sdr.png	full	9226-lilith-ai-products	77	70
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5000-national-park-service-brochures/color/5016_nps_grsm-grsm-area-map_color_p01_10182x5460.sdr.png	c25_br	5000-national-park-service-brochures	78	24
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5200-epa-climate-impact-2021-report/5202_epa_climate-impact-2021_fig-es1-six-impacts_p005_2968x3841.sdr.png	c50_tr	5200-epa-climate-impact-2021-report	79	26
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9164_gen_illustrations_manga-battle-shonen-whoosh_1024x1536.sdr.png	c50_bl	9094-lilith-ai-illustrations	80	6
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/womens/activewear/9448_gen_products-clothing-womens-activewear_tank-shorts-sage_onmodel_p0219_1024x1536.sdr.png	c25_tr	9226-lilith-ai-products	81	26
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5000-national-park-service-brochures/color/5030_nps_yell-2025-yellowstone_color_p01_4961x7016.sdr.png	c50_tl	5000-national-park-service-brochures	82	34
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1508_nature_ice-cave-interior_hornafjordur-iceland_ip13pro_iso1000-f1p8_img-0474_4032x3024.sdr.png	full	1400-lilith-nature	83	26
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6800-ia-scans-manuscript-text/6828_scans-text_redoute-fr-description_p0095_2445x3519.sdr.png	c50_tl	6800-ia-scans-manuscript-text	84	40
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/375x667/8300_web-screenshots_nasa-webb_dpr1_page1_375x667.sdr.png	c50_br	8100-lilith-web-screenshots	85	13
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2400-unsplash-textures/2402_textures_glow-in-dark_by-haberdoedas-5bsnvq1qtis-unsplash_8736x11648.sdr.png	c50_bl	2400-unsplash-textures	86	20
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9138_gen_illustrations_plant-watering-ritual_1024x1536.sdr.png	c50_tl	9094-lilith-ai-illustrations	87	4
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/footwear/9652_gen_products-footwear_womens-slide-sandal-coral_p0413_1536x1024.sdr.png	c50_bl	9226-lilith-ai-products	88	42
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9100_gen_illustrations_bath-candles-evening_1024x1536.sdr.png	c50_bl	9094-lilith-ai-illustrations	89	28
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8410_web-screenshots_gutenberg-top_dpr1_page1_1280x800.sdr.png	c25_bl	8100-lilith-web-screenshots	90	13
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/grids/7044_plots_chart-00338-s6215c94e_1024x1024.sdr.png	c50_bl	7000-lilith-plots	91	10
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/womens/general/9490_gen_products-clothing-womens-general_cobalt-puff-sleeve-mini_onmodel_p0259_1024x1536.sdr.png	c25_bl	9226-lilith-ai-products	92	32
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8414_web-screenshots_lkml-lists-index_dpr1_page1_1280x800.sdr.png	c50_center	8100-lilith-web-screenshots	93	3
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9746_gen_products-home-decor_dusty-blue-quilted-coverlet_flat_p0507_1536x1024.sdr.png	c25_center	9226-lilith-ai-products	94	4
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/grids/7038_plots_chart-00144-s2f4e8e1b_1024x1024.sdr.png	c25_tr	7000-lilith-plots	95	10
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/2880x1800/8232_web-screenshots_loc-exhibitions_dpr2_page1_2880x1800.sdr.png	c25_br	8100-lilith-web-screenshots	96	66
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8172_web-screenshots_lkml-lists-index_dpr1_page2_1920x1080.sdr.png	c50_tr	8100-lilith-web-screenshots	97	2
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8000-lilith-mobile-screenshots/8022_mobile-screenshots_kansas-judge-writes_screenshot-20260526-072125-substack_1080x2520.sdr.png	c50_tl	8000-lilith-mobile-screenshots	98	11
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8346_web-screenshots_loc-pictures_dpr1_page2_768x1024.sdr.png	c50_center	8100-lilith-web-screenshots	99	10
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/womens/general/9532_gen_products-clothing-womens-general_gingham-shirt-dress_ghost_p0297_1024x1536.sdr.png	c25_center	9226-lilith-ai-products	100	1
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1452_nature_ice-strewn-beach_diamond-beach-hornafjordur_s23u_iso1600-f1p7_20231207-161801_1868x4000.sdr.png	c25_center	1400-lilith-nature	101	13
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/yvonne_brill_us3807657_1bitoriginal/6100_scans-patents_yvonne-brill-us3807657-1bit_p003_2320x3408.sdr.png	c25_tl	6000-lilith-scans-public-patents	102	38
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6600-ia-scans-manuscript-illustrations/6610_scans-illustrations_hokusai-boats-waves_plate0024_6147x4840.sdr.png	c50_br	6600-ia-scans-manuscript-illustrations	103	35
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3000-art-institute-of-chicago-photos/3006_aic_hamamatsu-from-the-series-fifty-three-stations-o_4371_3000x2235.sdr.png	c50_bl	3000-art-institute-of-chicago-photos	104	24
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/aliased-polygons/7032_plots_line-00210-s2771b783_1024x1024.sdr.png	full	7000-lilith-plots	105	5
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8414_web-screenshots_lkml-lists-index_dpr1_page1_1280x800.sdr.png	c25_tl	8100-lilith-web-screenshots	106	7
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/grids/7040_plots_chart-00265-s5af4c1ef_1024x1024.sdr.png	c50_tl	7000-lilith-plots	107	10
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/womens/general/9546_gen_products-clothing-womens-general_yellow-cropped-cardigan_onmodel_p0311_1024x1536.sdr.png	c50_center	9226-lilith-ai-products	108	17
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9040_gen_clipart_lightning-bolt_1024x1536.sdr.png	c50_tr	9000-lilith-ai-clipart	109	14
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6600-ia-scans-manuscript-illustrations/6604_scans-illustrations_haeckel-moths_plate0058_4865x7207.sdr.png	c50_br	6600-ia-scans-manuscript-illustrations	110	1
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1514_nature_purple-allium-flowers_colorado_ip8plus_iso20-f2p8_img-1310_3024x4032.sdr.png	c25_bl	1400-lilith-nature	111	41
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1218_interiors_bathroom-sinks-mirror_las-5-calles-valladolid_s23u_iso320-f1p7_20240529-081045_3000x4000.sdr.png	c50_center	1200-lilith-interiors	112	54
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/grocery/9678_gen_products-grocery_cereal-box-coral_p0439_1024x1536.sdr.png	c50_br	9226-lilith-ai-products	113	30
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8000-lilith-mobile-screenshots/8020_mobile-screenshots_dashboard-analytics_screenshot-20260526-071748-brave_1968x2184.sdr.png	c50_tr	8000-lilith-mobile-screenshots	114	27
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5300-noaa-hurricane-documents/5314_noaa_nhc-al062024-francine_p01_2550x3300.sdr.png	c25_center	5300-noaa-hurricane-documents	115	1
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8108_web-screenshots_datagov-catalog_dpr1_page1_1440x900.sdr.png	c25_tr	8100-lilith-web-screenshots	116	42
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8132_web-screenshots_nih-home_dpr1_page2_1440x900.sdr.png	full	8100-lilith-web-screenshots	117	13
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2400-unsplash-textures/2404_textures_tree-bark-texture_by-hwang-sanguk-k0tljwrabxg-unsplash_3024x3024.sdr.png	c50_center	2400-unsplash-textures	118	3
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_1bitoriginal/6014_scans-patents_lynn-conway-us5046022-1bit_p015_2320x3408.sdr.png	c50_tl	6000-lilith-scans-public-patents	119	51
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8110_web-screenshots_federalreserve-data_dpr1_page1_1440x900.sdr.png	c50_bl	8100-lilith-web-screenshots	120	19
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/baby/9264_gen_products-baby_footed-sleeper-sky-blue_flat_p0036_3072x5504.sdr.png	c50_tl	9226-lilith-ai-products	121	26
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2200-unsplash-renders/2210_renders_abstract-line-pattern_by-resource-database-xp6ngsgxck0-unsplash_4000x5000.sdr.png	c50_br	2200-unsplash-renders	122	11
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3300-met-museum-photos/3300_met_still-life-violin-and-music_10997_2832x3722.sdr.png	c50_bl	3300-met-museum-photos	123	43
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1202_interiors_abstract-textured-pattern_seattle-center-seattle_s23u_iso1000-f1p7_20230727-164305_3000x4000.sdr.png	c50_bl	1200-lilith-interiors	124	17
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/kids/9390_gen_products-clothing-kids_tee-graphic-truck_p0161_1024x1024.sdr.png	c25_bl	9226-lilith-ai-products	125	93
