url	crop_label	content_class	cluster_id	cluster_size
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2000-unsplash-people/2010_people_by-emmanuel-black-j7lc6bzguzs-unsplash_3944x4930.sdr.png	c25_center	2000-unsplash-people	21	11
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8203_web-screenshots_nps-yosemite_dpr1_page2_1920x1080.sdr.png	c50_br	8100-lilith-web-screenshots	22	81
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9154_gen_illustrations_tiny-mossy-friend_1024x1536.sdr.png	full	9094-lilith-ai-illustrations	23	42
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8351_web-screenshots_nasa-image-of-day_dpr1_page1_768x1024.sdr.png	c25_bl	8100-lilith-web-screenshots	24	82
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/aliased-line-patterns/7003_plots_line-00208-s6c4f8551_1024x1024.sdr.png	c50_bl	7000-lilith-plots	25	14
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2400-unsplash-textures/2407_textures_blue-wabring-threads_by-pawel-czerwinski-kra9zndplra-unsplash_4000x6000.sdr.png	c50_center	2400-unsplash-textures	26	51
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/375x667/8326_web-screenshots_weatherportal-home_dpr1_page1_375x667.sdr.png	c50_tl	8100-lilith-web-screenshots	27	29
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1420_nature_red-flower-plant_shinjuku-gyoen-national-garden-shinjuku_s23u_iso200-f4p9_20230702-113825_3000x4000.sdr.png	c50_tr	1400-lilith-nature	28	75
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/womens/activewear/9457_gen_products-clothing-womens-activewear_sculpt-leggings_p0227_2160x3840.sdr.png	c25_bl	9226-lilith-ai-products	29	1
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1480_nature_snowcapped-mountain-seascape_kumomi-matsuzaki-japan_s23u_iso50-f4p9_20250307-122938_4000x3000.sdr.png	c25_tl	1400-lilith-nature	30	70
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/whitelabeled-beverages/9942_gen_products-whitelabeled-beverages_beverage-beer-bottle-amber_p0700_1024x1536.sdr.png	c50_bl	9226-lilith-ai-products	31	186
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6600-ia-scans-manuscript-illustrations/6602_scans-illustrations_haeckel-starfish_plate0040_4961x7277.sdr.png	c50_tl	6600-ia-scans-manuscript-illustrations	32	25
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5300-noaa-hurricane-documents/5339_noaa_nhc-al172022-nicole_p20_2550x3300.sdr.png	c25_bl	5300-noaa-hurricane-documents	33	196
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8114_web-screenshots_lkml-lists-index_dpr1_page2_1440x900.sdr.png	c50_br	8100-lilith-web-screenshots	34	16
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1405_nature_sea-cave-waves_keawaiki-bay-hana_s21u_iso16-f1p8_20210608-123424_4000x3000.sdr.png	c25_center	1400-lilith-nature	35	32
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9123_gen_illustrations_gardener-pulling-carrots_1024x1536.sdr.png	c50_tr	9094-lilith-ai-illustrations	36	36
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6800-ia-scans-manuscript-text/6819_scans-text_owenjones-en-essay_p0047_2040x3000.sdr.png	c50_bl	6800-ia-scans-manuscript-text	37	86
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/small-appliances/9854_gen_products-home-small-appliances_kettlebay-milk-frother_p0615_1024x1536.sdr.png	c50_tr	9226-lilith-ai-products	38	129
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/aliased-line-patterns/7000_plots_line-00056-s6bcec02a_1024x1024.sdr.png	full	7000-lilith-plots	39	3
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8414_web-screenshots_lkml-lists-index_dpr1_page1_1280x800.sdr.png	c50_bl	8100-lilith-web-screenshots	40	11
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8443_web-screenshots_nps-grca_dpr1_page2_414x896.sdr.png	c50_br	8100-lilith-web-screenshots	41	57
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/beauty/9319_gen_products-beauty_tintwell-nail-polish-duo_p0090_1536x1024.sdr.png	c25_br	9226-lilith-ai-products	42	96
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8107_web-screenshots_climate-news_dpr1_page2_1440x900.sdr.png	c25_center	8100-lilith-web-screenshots	43	79
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/lines/7071_plots_line-voronoi-00057-s0433bb30_1024x1024.sdr.png	c50_br	7000-lilith-plots	44	24
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3000-art-institute-of-chicago-photos/3001_aic_self-portrait_11_4000x5226.sdr.png	c50_center	3000-art-institute-of-chicago-photos	45	60
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8131_web-screenshots_nih-home_dpr1_page1_1440x900.sdr.png	full	8100-lilith-web-screenshots	46	84
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/aliased-polygons/7027_plots_line-00105-s5b0fe6d1_1024x1024.sdr.png	c50_br	7000-lilith-plots	47	15
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8126_web-screenshots_nasa-missions_dpr1_page1_1440x900.sdr.png	c50_tl	8100-lilith-web-screenshots	48	31
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1441_nature_monkey-on-roof_monkey-park-iwatayama-kyoto_s23u_iso50-f4p9_20231108-135953-001_4000x3000.sdr.png	c25_bl	1400-lilith-nature	49	47
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/womens/loungewear/9564_gen_products-clothing-womens-loungewear_ivory-wireless-bralette_flat_p0329_1024x1024.sdr.png	c25_center	9226-lilith-ai-products	50	70
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/aliased-lines/7021_plots_line-00269-s0382639b_1024x1024.sdr.png	c50_tl	7000-lilith-plots	51	10
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_1bitoriginal/6001_scans-patents_lynn-conway-us5046022-1bit_p002_2320x3408.sdr.png	c50_center	6000-lilith-scans-public-patents	52	158
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/accessories/9238_gen_products-accessories_merch-canvas-tote_p0012_1152x2048.sdr.png	c50_br	9226-lilith-ai-products	53	72
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1467_nature_riverside-walkway-cliff_cenote-x-canche-ek-balam_s23u_iso10-f1p7_20240529-130630_3000x4000.sdr.png	c50_center	1400-lilith-nature	54	43
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/375x667/8289_web-screenshots_loc-pictures_dpr1_page2_375x667.sdr.png	c50_br	8100-lilith-web-screenshots	55	9
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6800-ia-scans-manuscript-text/6829_scans-text_redoute-fr-description_p0121_2445x3519.sdr.png	full	6800-ia-scans-manuscript-text	56	68
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6600-ia-scans-manuscript-illustrations/6604_scans-illustrations_haeckel-moths_plate0058_4865x7207.sdr.png	c50_tl	6600-ia-scans-manuscript-illustrations	57	5
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2400-unsplash-textures/2405_textures_green-galaxy-speckle_by-logan-voss-bsfdgf4xtac-unsplash_4320x7680.sdr.png	c50_bl	2400-unsplash-textures	58	7
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9144_gen_illustrations_runway-coat-figure_1024x1536.sdr.png	c25_tr	9094-lilith-ai-illustrations	59	33
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9070_gen_clipart_sunflower-cheerful_1024x1536.sdr.png	c50_tr	9000-lilith-ai-clipart	60	110
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/beauty/9286_gen_products-beauty_auremor-retinol-back_ingredients_p0058_1024x1536.sdr.png	c25_br	9226-lilith-ai-products	61	113
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9132_gen_illustrations_market-vegetable-basket_1024x1536.sdr.png	c25_br	9094-lilith-ai-illustrations	62	10
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1242_interiors_storage-room-clutter_la-pedrera-barcelona_zfold7_iso640-f2p2_20260319-183704_3000x4000.sdr.png	c50_bl	1200-lilith-interiors	63	102
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2400-unsplash-textures/2409_textures_blue-abstract-texture_by-tim-mossholder-shmrlyrv-s0-unsplash_5504x8256.sdr.png	c25_tl	2400-unsplash-textures	64	12
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1442_nature_airplane-wing-aurora_s23u_iso800-f1p7_20231204-222129_4000x3000.sdr.png	c25_bl	1400-lilith-nature	65	61
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_1bitoriginal/6003_scans-patents_lynn-conway-us5046022-1bit_p004_2320x3408.sdr.png	c25_bl	6000-lilith-scans-public-patents	66	35
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/footwear/9660_gen_products-footwear_mens-sport-sandals-olive_p0421_2816x1536.sdr.png	c25_tl	9226-lilith-ai-products	67	7
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/toys/9888_gen_products-toys_jigsaw-puzzle-1000-piece_p0649_1536x1024.sdr.png	full	9226-lilith-ai-products	68	76
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8434_web-screenshots_nih-home_dpr1_page1_414x896.sdr.png	c50_tr	8100-lilith-web-screenshots	69	96
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/375x667/8275_web-screenshots_climate-gov-home_dpr1_page1_375x667.sdr.png	c25_tl	8100-lilith-web-screenshots	70	18
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1000-lilith-photos-general/1011_general_city-street-at-night_s23u_iso80-f1p7_20230711-19230_2252x4000.sdr.png	full	1000-lilith-photos-general	71	46
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8113_web-screenshots_lkml-lists-index_dpr1_page1_1440x900.sdr.png	c50_tl	8100-lilith-web-screenshots	72	13
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/aliased-line-patterns/7000_plots_line-00056-s6bcec02a_1024x1024.sdr.png	c50_center	7000-lilith-plots	73	10
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1000-lilith-photos-general/1060_general_tiered-floral-cake_colorado_s23u_iso125-f1p7_20250202-141907_3000x4000.sdr.png	c50_tr	1000-lilith-photos-general	74	62
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6070_scans-patents_lynn-conway-us5046022-rescan-gray_p012_2479x3230.sdr.png	c50_br	6000-lilith-scans-public-patents	75	68
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/accessories/9241_gen_products-accessories_merch-tote-mug-set_flat_p0015_2048x1152.sdr.png	full	9226-lilith-ai-products	76	179
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6067_scans-patents_lynn-conway-us5046022-rescan-gray_p009_2479x3230.sdr.png	c25_bl	6000-lilith-scans-public-patents	77	76
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9163_gen_illustrations_manga-after-battle-rest_1536x1024.sdr.png	c50_bl	9094-lilith-ai-illustrations	78	13
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8183_web-screenshots_nasa-image-of-day_dpr1_page2_1920x1080.sdr.png	c25_center	8100-lilith-web-screenshots	79	5
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/grocery/whitelabel/9724_gen_products-grocery-whitelabel_tortilla-chips-bag_p0485_1024x1536.sdr.png	c50_br	9226-lilith-ai-products	80	122
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/grids/7042_plots_chart-00290-s4b1661bd_1024x1024.sdr.png	c50_bl	7000-lilith-plots	81	21
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/mens/9413_gen_products-clothing-mens_navy-pique-polo_flat_p0184_1024x1024.sdr.png	c25_center	9226-lilith-ai-products	82	1
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1607_food_grilled-seafood-plate_s21u_iso1250-f1p8_20221210-191616_3000x4000.sdr.png	full	1600-lilith-food	83	78
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1453_nature_basalt-column-cliff_reynisfjara-beach-myrdalshreppur_s23u_iso64-f1p7_20231209-113914_3000x4000.sdr.png	c25_bl	1400-lilith-nature	84	87
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/beverages/9333_gen_products-beverages_fieldfuel-blue-raspberry-sports-drink-bottle_p0104_1024x1536.sdr.png	c50_bl	9226-lilith-ai-products	85	44
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5300-noaa-hurricane-documents/5315_noaa_nhc-al062024-francine_p12_2550x3300.sdr.png	c50_tl	5300-noaa-hurricane-documents	86	112
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/womens/dark-bg/9475_gen_products-clothing-womens-dark-bg_magenta-sequin-mini_p0244_2160x3840.sdr.png	c25_bl	9226-lilith-ai-products	87	52
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/grids/7046_plots_line-00050-s221fd453_1024x1024.sdr.png	c50_center	7000-lilith-plots	88	22
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/grids/7039_plots_chart-00220-s782a7764_1024x1024.sdr.png	c50_br	7000-lilith-plots	89	7
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2000-unsplash-people/2004_people_by-christian-agbede-a1gwjze3il4-unsplash_2945x4417.sdr.png	c50_br	2000-unsplash-people	90	30
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5300-noaa-hurricane-documents/5300_noaa_nhc-verification-report-2024_page1_p01_2550x3300.sdr.png	c25_bl	5300-noaa-hurricane-documents	91	102
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/lines/7066_plots_line-concentric-00268-s2f977bbb_1024x1024.sdr.png	c50_bl	7000-lilith-plots	92	11
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3000-art-institute-of-chicago-photos/3006_aic_hamamatsu-from-the-series-fifty-three-stations-o_4371_3000x2235.sdr.png	c50_bl	3000-art-institute-of-chicago-photos	93	56
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/electronics/9598_gen_products-electronics_harmonix-turntable_p0362_1024x1024.sdr.png	c25_tr	9226-lilith-ai-products	94	126
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9142_gen_illustrations_rooftop-sunset-gathering_1024x1536.sdr.png	c25_bl	9094-lilith-ai-illustrations	95	20
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/polygons/7077_plots_line-polygons-00032-s620ec516_1024x1024.sdr.png	full	7000-lilith-plots	96	32
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/toys/9895_gen_products-toys_kitchen-play-set-box_p0656_1024x1536.sdr.png	c50_br	9226-lilith-ai-products	97	111
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6059_scans-patents_lynn-conway-us5046022-rescan-gray_p001_2479x3230.sdr.png	c25_br	6000-lilith-scans-public-patents	98	8
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/aliased-polygons/7024_plots_line-00038-s335b5033_1024x1024.sdr.png	c50_br	7000-lilith-plots	99	10
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1224_interiors_screened-porch-ocean-view_minamiizu-japan_s23u_iso16-f1p7_20250306-162953_4000x3000.sdr.png	c50_center	1200-lilith-interiors	100	38
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9067_gen_clipart_steaming-ramen-bowl_1024x1024.sdr.png	c50_tr	9000-lilith-ai-clipart	101	68
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8403_web-screenshots_cdc-home_dpr1_page2_414x896.sdr.png	full	8100-lilith-web-screenshots	102	83
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/accessories/9235_gen_products-accessories_kelly-green-mini-tote_p0009_1024x1536.sdr.png	c25_center	9226-lilith-ai-products	103	1
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/accessories/9237_gen_products-accessories_marigold-statement-belt_p0011_3840x2160.sdr.png	c25_tr	9226-lilith-ai-products	104	4
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_1bitoriginal/6003_scans-patents_lynn-conway-us5046022-1bit_p004_2320x3408.sdr.png	c50_bl	6000-lilith-scans-public-patents	105	105
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1497_nature_pink-flower-on-vine_belltown-seattle-washington_ip16pro_iso80-f1p8_fullsizerender-3_3745x5333.sdr.png	c25_br	1400-lilith-nature	106	85
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6600-ia-scans-manuscript-illustrations/6607_scans-illustrations_haeckel-radiolaria-spheres_plate0090_4918x7246.sdr.png	c50_tr	6600-ia-scans-manuscript-illustrations	107	10
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8465_web-screenshots_weather-forecast-nyc_dpr1_page2_667x375.sdr.png	full	8100-lilith-web-screenshots	108	42
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6600-ia-scans-manuscript-illustrations/6606_scans-illustrations_haeckel-red-algae_plate0065_5015x7275.sdr.png	c25_center	6600-ia-scans-manuscript-illustrations	109	2
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8384_web-screenshots_usgs-topoview_dpr1_page2_768x1024.sdr.png	c50_center	8100-lilith-web-screenshots	110	9
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1000-lilith-photos-general/1042_general_dragon-fountain-statue_monument-inochi-kyoto_s23u_iso100-f1p7_20231107-111520_4000x3000.sdr.png	c25_br	1000-lilith-photos-general	111	7
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9098_gen_illustrations_baker-flour-dust-light_1024x1536.sdr.png	c50_bl	9094-lilith-ai-illustrations	112	59
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/grids/7047_plots_line-00065-s0b64cf58_1024x1024.sdr.png	c50_tr	7000-lilith-plots	113	6
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/womens/dark-bg/9468_gen_products-clothing-womens-dark-bg_cobalt-one-shoulder-dress_p0238_2160x3840.sdr.png	c50_tl	9226-lilith-ai-products	114	67
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/grocery/9687_gen_products-grocery_northvale-almond-honey-snack-bars-multipack_p0448_1536x1024.sdr.png	c50_center	9226-lilith-ai-products	115	57
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/375x667/8300_web-screenshots_nasa-webb_dpr1_page1_375x667.sdr.png	c50_br	8100-lilith-web-screenshots	116	43
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/375x667/8286_web-screenshots_loc-free-to-use_dpr1_page1_375x667.sdr.png	c50_bl	8100-lilith-web-screenshots	117	17
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/small-appliances/9839_gen_products-home-small-appliances_blackpine-conical-burr-grinder_p0600_1024x1536.sdr.png	c50_br	9226-lilith-ai-products	118	154
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/fabric-textures/9353_gen_products-clothing-fabric-textures_swatch-rust-ripstop-nylon_p0124_4096x4096.sdr.png	full	9226-lilith-ai-products	119	15
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5000-national-park-service-brochures/color/5016_nps_grsm-grsm-area-map_color_p01_10182x5460.sdr.png	c25_center	5000-national-park-service-brochures	120	31
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9156_gen_illustrations_vintage-couture-pose_1024x1536.sdr.png	c50_center	9094-lilith-ai-illustrations	121	63
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/line-patterns/7057_plots_line-tiling-00208-s6c4f8551_1024x1024.sdr.png	c50_tr	7000-lilith-plots	122	13
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/grids/7044_plots_chart-00338-s6215c94e_1024x1024.sdr.png	c25_br	7000-lilith-plots	123	16
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5200-epa-climate-impact-2021-report/5202_epa_climate-impact-2021_fig-es1-six-impacts_p005_2968x3841.sdr.png	c50_center	5200-epa-climate-impact-2021-report	124	87
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/375x667/8284_web-screenshots_loc-exhibits_dpr1_page1_375x667.sdr.png	c50_center	8100-lilith-web-screenshots	125	14
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/electronics/9584_gen_products-electronics_axion-smart-speaker_p0348_1024x1536.sdr.png	c25_center	9226-lilith-ai-products	126	4
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/fabric-textures/9354_gen_products-clothing-fabric-textures_swatch-tan-full-grain-leather_p0125_4096x4096.sdr.png	c25_bl	9226-lilith-ai-products	127	30
