url	crop_label	content_class	cluster_id	cluster_size
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9099_gen_illustrations_ballet-shoes-ribbon-flat-lay_1024x1536.sdr.png	full	9094-lilith-ai-illustrations	64	15
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/beauty/9302_gen_products-beauty_florwell_feature_p0073_1536x1024.sdr.png	c50_center	9226-lilith-ai-products	65	24
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/aliased-lines/7011_plots_line-00121-s3491d29b_1024x1024.sdr.png	c50_center	7000-lilith-plots	66	9
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/womens/general/9527_gen_products-clothing-womens-general_ditsy-floral-sundress_onmodel_p0292_1024x1536.sdr.png	c25_tr	9226-lilith-ai-products	67	29
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/toys/9897_gen_products-toys_plush-bunny-rabbit_p0658_1024x1536.sdr.png	c25_br	9226-lilith-ai-products	68	92
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/grocery/9687_gen_products-grocery_northvale-almond-honey-snack-bars-multipack_p0448_1536x1024.sdr.png	full	9226-lilith-ai-products	69	79
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1437_nature_potted-orchid-closeup_kyoto-botanical-garden-kyoto_s23u_iso100-f4p9_20231107-143832_3000x4000.sdr.png	c50_bl	1400-lilith-nature	70	40
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/grids/7047_plots_line-00065-s0b64cf58_1024x1024.sdr.png	c50_tr	7000-lilith-plots	71	5
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6600-ia-scans-manuscript-illustrations/6611_scans-illustrations_hokusai-landscape-bridges_plate0027_6166x4823.sdr.png	c25_center	6600-ia-scans-manuscript-illustrations	72	22
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1000-lilith-photos-general/1020_general_space-needle-sculpture-garden_seattle-center-seattle_s23u_iso50-f2p2_20230727-174418_3000x4000.sdr.png	c25_br	1000-lilith-photos-general	73	3
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8343_web-screenshots_loc-exhibitions_dpr1_page1_768x1024.sdr.png	c50_tl	8100-lilith-web-screenshots	74	12
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/grids/7039_plots_chart-00220-s782a7764_1024x1024.sdr.png	c50_br	7000-lilith-plots	75	6
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5000-national-park-service-brochures/color/5000_nps_bibe-2023-wild-and-scenic-rivers_color_p01_4961x7016.sdr.png	c50_tl	5000-national-park-service-brochures	76	24
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1203_interiors_person-in-room_belltown-seattle-washington_s23u_iso800-f1p7_20230727-165257_4000x3000.sdr.png	c25_center	1200-lilith-interiors	77	17
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6800-ia-scans-manuscript-text/6817_scans-text_owenjones-en-essay_p0043_2027x3000.sdr.png	c25_br	6800-ia-scans-manuscript-text	78	50
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/lines/7070_plots_line-voronoi-00012-s2be0c08d_1024x1024.sdr.png	c25_center	7000-lilith-plots	79	12
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9062_gen_clipart_smiling-sun_1024x1024.sdr.png	c25_bl	9000-lilith-ai-clipart	80	57
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/grocery/whitelabel/9715_gen_products-grocery-whitelabel_pepper-grinder_p0476_1024x1536.sdr.png	c50_center	9226-lilith-ai-products	81	39
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/other/8449_web-screenshots_nps-yellowstone_dpr1_page2_1280x800.sdr.png	c50_tr	8100-lilith-web-screenshots	82	26
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/aliased-line-patterns/7003_plots_line-00208-s6c4f8551_1024x1024.sdr.png	c25_tl	7000-lilith-plots	83	6
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/2880x1800/8220_web-screenshots_archives-exhibits_dpr2_page1_2880x1800.sdr.png	c50_tl	8100-lilith-web-screenshots	84	64
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8345_web-screenshots_loc-pictures_dpr1_page1_768x1024.sdr.png	c25_bl	8100-lilith-web-screenshots	85	32
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/5000-national-park-service-brochures/grayscale/5056_nps_shen-bearfence-roadtrail_gray_p02_2550x3300.sdr.png	c50_center	5000-national-park-service-brochures	86	36
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/womens/activewear/9441_gen_products-clothing-womens-activewear_crop-hoodie-flare-cream_onmodel_p0212_1024x1536.sdr.png	c50_bl	9226-lilith-ai-products	87	51
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8206_web-screenshots_si-edu-exhibitions_dpr1_page1_1920x1080.sdr.png	c50_tl	8100-lilith-web-screenshots	88	14
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8113_web-screenshots_lkml-lists-index_dpr1_page1_1440x900.sdr.png	c25_tr	8100-lilith-web-screenshots	89	3
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/yvonne_brill_us3807657_printrescancolor300/6105_scans-patents_yvonne-brill-us3807657-rescan-color_p001_2479x3230.sdr.png	c50_br	6000-lilith-scans-public-patents	90	40
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8187_web-screenshots_nasa-news_dpr1_page2_1920x1080.sdr.png	c50_tr	8100-lilith-web-screenshots	91	52
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8170_web-screenshots_gutenberg-top_dpr1_page2_1920x1080.sdr.png	c25_tl	8100-lilith-web-screenshots	92	14
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/768x1024/8339_web-screenshots_gutenberg-top_dpr1_page1_768x1024.sdr.png	c50_tr	8100-lilith-web-screenshots	93	35
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3300-met-museum-photos/3301_met_marine_11597_1801x2140.sdr.png	c25_bl	3300-met-museum-photos	94	2
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/toys/9900_gen_products-toys_sand-toy-bucket-set_p0661_1024x1024.sdr.png	c50_tr	9226-lilith-ai-products	95	84
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/home/decor/9749_gen_products-home-decor_framed-botanical-art-print_p0510_1024x1536.sdr.png	c50_tr	9226-lilith-ai-products	96	63
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/lines/7060_plots_line-concentric-00020-s1aac7045_1024x1024.sdr.png	c50_br	7000-lilith-plots	97	6
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8209_web-screenshots_usgs-main-home_dpr1_page1_1920x1080.sdr.png	c25_tr	8100-lilith-web-screenshots	98	11
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9119_gen_illustrations_figure-with-stars-shoulders_1024x1536.sdr.png	c25_br	9094-lilith-ai-illustrations	99	6
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/mens/9413_gen_products-clothing-mens_navy-pique-polo_flat_p0184_1024x1024.sdr.png	c25_center	9226-lilith-ai-products	100	1
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9164_gen_illustrations_manga-battle-shonen-whoosh_1024x1536.sdr.png	c50_bl	9094-lilith-ai-illustrations	101	7
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9152_gen_illustrations_taxi-rainy-evening_1024x1536.sdr.png	c50_center	9094-lilith-ai-illustrations	102	10
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9132_gen_illustrations_market-vegetable-basket_1024x1536.sdr.png	c25_bl	9094-lilith-ai-illustrations	103	3
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1609_food_tray-of-food_kurama-kibune-cho-kyoto-japan_s23u_iso100-f2p2_20230711-123756_4000x3000.sdr.png	c25_tr	1600-lilith-food	104	35
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/womens/dark-bg/9480_gen_products-clothing-womens-dark-bg_tropical-floral-maxi_p0249_2160x3840.sdr.png	c50_center	9226-lilith-ai-products	105	8
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/fabric-textures/9357_gen_products-clothing-fabric-textures_texture-magenta-leopard-sequin_detail_p0128_3840x2160.sdr.png	c50_center	9226-lilith-ai-products	106	8
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8139_web-screenshots_nps-yellowstone_dpr1_page2_1440x900.sdr.png	c50_br	8100-lilith-web-screenshots	107	49
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8119_web-screenshots_loc-pictures_dpr1_page2_1440x900.sdr.png	c50_center	8100-lilith-web-screenshots	108	10
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2000-unsplash-people/2001_people_by-anastasia-pivnenko-prng6r1nspq-unsplash_2272x3072.sdr.png	c50_tr	2000-unsplash-people	109	11
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/aliased-lines/7021_plots_line-00269-s0382639b_1024x1024.sdr.png	c25_center	7000-lilith-plots	110	2
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/2880x1800/8232_web-screenshots_loc-exhibitions_dpr2_page1_2880x1800.sdr.png	c25_tr	8100-lilith-web-screenshots	111	50
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/womens/dark-bg/9468_gen_products-clothing-womens-dark-bg_cobalt-one-shoulder-dress_p0238_2160x3840.sdr.png	c50_tl	9226-lilith-ai-products	112	36
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/3000-art-institute-of-chicago-photos/3014_aic_single-spout-vessel-with-molded-abstract-figure_9119_2719x2250.sdr.png	c25_tr	3000-art-institute-of-chicago-photos	113	16
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1241_interiors_living-room-sofa_la-pedrera-barcelona_zfold7_iso1000-f1p7_20260319-183640_3000x4000.sdr.png	c25_tl	1200-lilith-interiors	114	9
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/aliased-polygons/7031_plots_line-00184-s02a80f0a_1024x1024.sdr.png	c50_br	7000-lilith-plots	115	2
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/clothing/kids/9361_gen_products-clothing-kids_footwear-kids-velcro-sneaker-coral_p0132_1536x1024.sdr.png	c25_bl	9226-lilith-ai-products	116	30
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8171_web-screenshots_lkml-lists-index_dpr1_page1_1920x1080.sdr.png	c50_center	8100-lilith-web-screenshots	117	9
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1638_food_sliced-fish-dish_colorado_s25u_iso800-f1p7_20250425-213810_3000x4000.sdr.png	c50_bl	1600-lilith-food	118	37
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9142_gen_illustrations_rooftop-sunset-gathering_1024x1536.sdr.png	c50_br	9094-lilith-ai-illustrations	119	23
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9226-lilith-ai-products/sporting-goods/9866_gen_products-sporting-goods_mummy-sleeping-bag-teal_p0627_2816x1536.sdr.png	c25_br	9226-lilith-ai-products	120	3
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/2000-unsplash-people/2017_people_by-kateryna-hliznitsova-ttpz0t24e0c-unsplash_3157x4712.sdr.png	c50_tr	2000-unsplash-people	121	12
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8178_web-screenshots_nasa-artemis_dpr1_page1_1920x1080.sdr.png	c25_tr	8100-lilith-web-screenshots	122	15
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/line-patterns/7054_plots_line-tiling-00056-s6bcec02a_1024x1024.sdr.png	c25_center	7000-lilith-plots	123	3
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1507_nature_ice-cave-waterfall_hornafjordur-iceland_ip13pro_iso200-f1p5_img-0468_3024x4032.sdr.png	c50_bl	1400-lilith-nature	124	43
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8176_web-screenshots_loc-pictures_dpr1_page1_1920x1080.sdr.png	c50_tl	8100-lilith-web-screenshots	125	12
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/7000-lilith-plots/lines/7073_plots_line-voronoi-00121-s3491d29b_1024x1024.sdr.png	c50_tl	7000-lilith-plots	126	21
