origin_id	origin_sha256	op_chain	kernel	sharpen	colorspace_path	selection_method	selection_param	rank	cumulative_gp	generator	generator_commit	out_path	out_sha256	width	height	split
1010	77d7b18fa221bff5786b8e3154bb915613d79a937db753f52ca52ab61daef6e8	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1010_general_floating-dock-on-lake_hakone-ekiden-museum-hakone_s23u_iso80-f4p9_20230707-172043_4000x3000.scale500x375.png	6260e3d97665b05af434022fcbbef7b93485c30023e06b01f16aab9a3a04ec71	500	375	train
1011	37a38d9fec89cec02543727dc62e543ebddebb25ca258cdc0175af43f45ec40d	scale500x281	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1011_general_city-street-at-night_s23u_iso80-f1p7_20230711-19230_4000x2252.scale500x281.png	0492d9ddcfadc83689853e8187ca9b4c24d5e62873de480f302c7541df3fa59f	500	281	validate
1012	fd7ec2c72cfb66b2f0ee0ed3fe149a9bb1a0ce40b015fc98fd5602b692f3301c	scale273x391	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1012_general_spiky-crystal-display_seattle-center-seattle_s23u_iso1000-f1p7_20230727-173012_2190x3131.scale273x391.png	876245e40f83b093482833e0aa4c7a65455b12565b80fd7c870d443d2fd15fb1	273	391	train
1013	9259b6060926bd4b09e13e920410c9a8e04310641fabc854ec886e157e5deb3b	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1013_general_colorful-glass-sculpture_seattle-center-seattle_s23u_iso800-f1p7_20230727-173318_4000x3000.scale500x375.png	65c101222248c979c62a8f34f2b44b761416651c844c2478cd64b812184fc99e	500	375	validate
1014	9174399c467494ee8d455744fc57868ba1d2f59f6516039c28d0d6cd09129804	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1014_general_colorful-glass-spheres_seattle-center-seattle_s23u_iso500-f1p7_20230727-173515_4000x3000.scale500x375.png	3afdd773dd0a92c20bb8d4015efcc7d106c97b31575d9d67e3732033851b6110	500	375	train
1015	75615bce5cb7a1553945a6973824ff8bbf7bcee44cf4a9b43e46022e5aba54e3	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1015_general_colorful-glass-sculpture_seattle-center-seattle_s23u_iso400-f2p4_20230727-173537_4000x3000.scale500x375.png	01bf46ccd9582ec1d7be73ebb560ba333f4a0867351fe298b0c2a3365965826b	500	375	validate
1016	8555c817f079e151509f6c8c936daa9a20a119192735aecf148ecf1fc5be61cd	scale500x281	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1016_general_hanging-glass-lamp_seattle-center-seattle_s23u_iso250-f1p7_20230727-173815_4000x2252.scale500x281.png	ee7239453809520c36f6b909e4501e068632919dcaeb5b2f068c79335ecd22f3	500	281	train
1017	7e68dfb37df42f297f7514820a3982cecd22c46468e911c51fa0597709ddafc4	scale500x281	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1017_general_abstract-sculpture-installation_seattle-center-seattle_s23u_iso500-f1p7_20230727-173843_4000x2252.scale500x281.png	2715441cb590aba7d149814079a36e33d6f388ef0a6eaab3931427c8b4207055	500	281	test
1018	0ee660633a02818a2e0d300b7654cb2531cd5bea2c86117736809d7c364b7352	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1018_general_hanging-glass-sculptures_seattle-center-seattle_s23u_iso50-f2p4_20230727-174134_4000x3000.scale500x375.png	6bca148bcdc412e270e6257f993ee0b26b63b3b2169a26f153a3cdb0709a7c61	500	375	train
1019	ed4b1ef006de995bfa52ff1735c51bd95498d0d2687eb0f1f407c9536ad25e5c	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1019_general_tower-against-blue-sky_seattle-center-seattle_s23u_iso10-f1p7_20230727-174406_4000x3000.scale500x375.png	f4985b74328b651ad7e4341adbfca1f65097c00e056291a28a7550e72fd97041	500	375	test
1020	dd3c0186266bc3b22c40ea80dc784c8eda707eed8071bb44dcf0a1358b84ed0d	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1020_general_space-needle-sculpture-garden_seattle-center-seattle_s23u_iso50-f2p2_20230727-174418_4000x3000.scale500x375.png	3eb49560d49cc9a5cfa71445fa8a2432e4ab767550b1570261c36b9cc0c8f71e	500	375	train
1021	17372f37e84c0d2a14948bf12568f13585a492510b25897a1aabd043301f5637	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1021_general_sunset-cityscape-waterfront_seattle-center-seattle_s23u_iso50-f2p2_20230729-204147_4000x3000.scale500x375.png	16650e33e1df1cc1f05942df4581c4d29892fcf9a5bfc14e1413dc1efb00edee	500	375	validate
1022	dc35743f58ca0cdd0a11f8cf8aa510f7cc288bb3449b5ca1a97a12e35042993e	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1022_general_thatched-roof-fence_azulik-city-arts-francisco-uh-may_s23u_iso50-f2p2_20230917-141034_4000x3000.scale500x375.png	cddd23015f701480645239bc1c9665b0595913c11bf0269497dfbe191d0fad91	500	375	train
1023	e5c1f981b53db7e5a0997f902484bade9858ced16490d8ecc412cd792e54d1d2	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1023_general_outdoor-lounge-sofa_azulik-city-arts-francisco-uh-may_s23u_iso12-f1p7_20230917-152324_4000x3000.scale500x375.png	23e9d7e981d00672e626abc349609fc5aebfc5b00f1285131740f35746a85a03	500	375	validate
1024	71d59851b104365f4fdb4db8e3a50e2c2c36dcac0762968d902e3d963a27f937	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1024_general_outdoor-dining-table_azulik-city-arts-francisco-uh-may_s23u_iso100-f2p2_20230917-152718_4000x3000.scale500x375.png	c344b96366a2e8338959312de730ce1dbc9445160005a77d5f30693089791bf5	500	375	train
1025	193e5f79a753b8f22b28243fc828056ee03271d56189fee78dae5ef4c8e7dd0c	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1025_general_restaurant-table-setting_placa-pedro-infante-valladolid_s23u_iso2000-f2p2_20230917-193017_4000x3000.scale500x375.png	ce89e7de3da6696894b1ea3006105e541a0de00a45a65041ad809bd30f71499b	500	375	validate
1026	3e977ada8dcaa75d7c6e64b7a5325730e0cbc49089c192508e93c0db928783b4	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1026_general_two-turtles-on-rock_hotel-zentik-project-valladolid_s23u_iso50-f4p9_20230918-105440_4000x3000.scale500x375.png	d8665e9614df989c8df9a15445dbaab164a45722d5de5ae9d9df028d712e17de	500	375	train
1027	a5547fbda67aebd33e41a1d999d2e54affa9326abc9135a7861ba55ec9b0e422	scale500x281	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1027_general_turtle-on-rock_hotel-zentik-project-valladolid_s23u_iso50-f4p9_20230918-105522_4000x2252.scale500x281.png	6ed5f3473e909fe3359554c1abf7c2b24a7422edbf5a1c0354ef593fc130751c	500	281	test
1028	d9df29cf4501abf92b758ceb28732393080a901fd114c536e0b0b1657bbf8c57	scale500x281	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1028_general_hands-holding-small-turtle_hotel-zentik-project-valladolid_s23u_iso25-f1p7_20230918-105607_4000x2252.scale500x281.png	4e8be8515e556f41f1f64452188b0310476d9082be273c86be114a674d3a522c	500	281	train
1029	c35dfad811399da0722d088232d6e147ae9c03d421b99d250366ff738ca082a3	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1029_general_decorative-planter-bed_hotel-zentik-project-valladolid_s23u_iso80-f1p7_20230918-105926_4000x3000.scale500x375.png	96701d1bb241f53ce6e3aeb506cd7b8633a88a4ca06fee8d51dadf96f02dc93b	500	375	test
1030	ee49d360bbb2f1077c051bdc8b51f7ceca6debcd7ab7566afb7b64a25c5b2e0e	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1030_general_wooden-figure-planter_hotel-zentik-project-valladolid_s23u_iso200-f2p4_20230918-105951_4000x3000.scale500x375.png	e9b33abfe8e03533aba78db183b38c3f7a51f0eeda375dac89f5734a8390dede	500	375	train
1031	5f8e712c7ccf834fe863841af802595702a3fbbb3fd636bcc59e628713733594	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1031_general_poolside-jungle-mural_fraccionamiento-jardines-de-oriente-valladolid-m_s23u_iso50-f2p4_20230918-110218_4000x3000.scale500x375.png	f82aa73fca7d3ddc204201c454346557bf04147625be3aa1dfc06011d1035387	500	375	validate
1032	2faf23ae7bd838b88b4b7048e4f81ce45fea032e7c315ec8d44e35e69c144359	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1032_general_colorful-wall-mural_hotel-zentik-project-valladolid_s23u_iso20-f1p7_20230918-110521_4000x3000.scale500x375.png	761f924c39415c36072c2c003012995759bdabc90af5ad481f5a97fe8bb8ac89	500	375	train
1033	9d0d49ddefcfd4718b9a22687e13206fcaa642c52fc91777b3abe49c5c748195	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1033_general_stone-tunnel-lights_placa-pedro-infante-valladolid_s23u_iso800-f1p7_20230918-111620_4000x3000.scale500x375.png	10b1fa8a6b50d546959f55b8d2eb6987c057b21dbc008363424fe7e07b310e3a	500	375	validate
1034	e8a389057e22016618d1d7176d7a8296eb1b9865682025e1c117a70715d34042	scale321x429	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1034_general_rainbow-painted-staircase_placa-pedro-infante-valladolid_s23u_iso50-f1p7_20230918-111645_2574x3432.scale321x429.png	42dd8ed550643bafa5905d765f49a0994c8423e0b1ae1d91611fa4a57025c879	321	429	train
1035	fbed7beea4c0dce62494445d07596a47a2fa1d72364ce196742f23935fa81bdf	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1035_general_portrait-illustration_placa-pedro-infante-valladolid_s23u_iso32-f1p7_20230918-111959_4000x3000.scale500x375.png	045ce63977a212697a44b27f8f0c693f49ad0e1808b579d29dcf992a3faf5450	500	375	validate
1036	1ac4de167ec6476a7d93c4b9ad6d939c7d23aa3861bb296445b4e201bf6a0f0c	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1036_general_stone-temple-carvings_ek-balam_s23u_iso16-f1p7_20230918-152107_4000x3000.scale500x375.png	37ae11f8f1aa34dbc432f0f634fac5f3ffcaa6ac8571d9ec1aca2e1e7b307f4b	500	375	train
1037	83647ea092390dcde059fac54319e46e516785a492fc63fad54afb1af3a2b6d9	scale500x281	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1037_general_stone-carved-archway_ek-balam_s23u_iso64-f2p2_20230918-152337_4000x2252.scale500x281.png	71e6805cb47f10071ef3a0858292dcd20f2eb63e213dd252bbb39010d11e8b07	500	281	test
1038	712b4142fd6598eafdf615ab3ab4eccd1ca58c0d21be64d6c661db68793ab80a	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1038_general_stone-building-entrance_ek-balam_s23u_iso20-f1p7_20230918-152619_4000x3000.scale500x375.png	41cb77830f9c0e42906fb3099de3fae67bcdfbd7e10205a05bb0b9bde620b422	500	375	train
1039	201e68f7f6feb34016e78b191d455a71bfcc7803cb496dfbd78ccca6533ef321	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1039_general_sun-over-forest_ek-balam_s23u_iso50-f2p2_20230918-160739_4000x3000.scale500x375.png	d61fccf5759d494134dcf61e5f28903dcf48ff062a66f5f4087f7a5fccdc907b	500	375	test
1040	21994e6d3c88b4cafb0fa35935095d594231c2093b5955f58decb9d27ad0e056	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1040_general_roller-coaster-ride_fuji-q-highland-fujikawaguchiko_s23u_iso50-f2p4_20231030-160417_4000x3000.scale500x375.png	4512767603931546acc515b705f2358a050b648793c824f813318d002e66a71b	500	375	train
1041	e47301617a0fa25fee28c36e7e479c0c7657ea99b5b6d7b7fec85a6604c249da	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1041_general_hydration-warning-sign_s23u_iso320-f2p2_20231105-152839_4000x3000.scale500x375.png	2fd8c19cc86b59542108fdeb1b48a6bab04eb3d8deb31390c2695e553cf8e475	500	375	validate
1042	f667ddaef238f8dc22f4665782a8df10a28ae4eb618cede8d65e3e26986b34b4	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1042_general_dragon-fountain-statue_monument-inochi-kyoto_s23u_iso100-f1p7_20231107-111520_4000x3000.scale500x375.png	40e761475006b6fb6bbcdc78b1fd9a7753e6e63adc63049ff9be5a1c30791f59	500	375	train
1043	fc23a29877a83dda499e91f5149c6c30b24006e089968153a51ca7177b49a8f3	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1043_general_rows-of-flowering-plants_garden-fine-arts-kyoto_s23u_iso50-f2p4_20231107-134320_4000x3000.scale500x375.png	f20024349f5df98e0e2d66ee790df21a5eb857176502b17e587735821937621f	500	375	validate
1044	3fb4eedeeda5d673b750664a4cd25fe3924ba6a997a0cf09b42cdd5411679f8b	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1044_general_sticker-covered-wall-panel_gljufrabui-rangarthing-eystra_s23u_iso125-f1p7_20231206-150232_4000x3000.scale500x375.png	ae860436652dbc170f2bc463017c69b06957d441d48243a4da26139dc2fdcf3a	500	375	train
1045	2da309530623dfc3cd9f6be2cac061aaf988f7a54b8d43728295c099885d32ee	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1045_general_gemstones-in-wooden-bowls_tivoli-gardens-copenhagen_s23u_iso250-f1p7_20231212-185715_4000x3000.scale500x375.png	39edfa16c7afad79c381733e8dfc8c9f7fa6b92a15fc6885785fca0656bed1d2	500	375	validate
1046	957e45045e23ae501f12679ec6a82767e9880eb8c15daa43866bdc6b34af0571	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1046_general_canal-night-cityscape_memorial-anchor-copenhagen_s23u_iso800-f2p4_20231213-173257_4000x3000.scale500x375.png	3f55322d0c4f9527532fa6050ca2efb11f6c8a950a79c2c8d7b0d56db39223bd	500	375	train
1047	abd951e7248467ac0975fab16fddfe33c68157ab14e937e8da0dcff15f3b79a6	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1047_general_flowers-and-lit-candle_magasin-du-nord-museum-copenhagen_s23u_iso640-f2p4_20231213-182125_4000x3000.scale500x375.png	61b7c6b3643ced34c8029ae38dbdc20f6f88279d56ec8dfd2e95ef12ba88371c	500	375	test
1048	42222a2932bbc3a68b0f5c50b8e06a19f8b2099466bc240191ac3f973d473ed6	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1048_general_people-snowboarding-in-snow_colorado_s23u_iso12-f1p7_20240325-104900_4000x3000.scale500x375.png	08b81ae280e7f2a1bcb83a2a14b1084216b8a37c159d696c5dd5e252e70763b0	500	375	train
1049	30c630ebf5e344222b50e08a51ecc5118be74237542dcc5f0f4a703c79736159	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1049_general_river-bridge-cityscape_louvre-palace-paris_s23u_iso50-f4p9_20240425-154623_4000x3000.scale500x375.png	81fc8654e2d874cba1483c9fdf0ba63b7889e39d4ee8475feb1e9458812c1c3e	500	375	test
1050	9388c58a4a8dfdc7320bf5bd440776d6aedf86d8da36d877bd3b600feb4775af	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1050_general_riverside-walkway-and-river_louvre-palace-paris_s23u_iso50-f2p2_20240425-154625_4000x3000.scale500x375.png	07957de6e35a598194ef81aecf652a6ef65808dd98adc118a1364627332ea86c	500	375	train
1051	121ea4366ad05963042ac863005b0ee732af1cc6c8d1bd443439cc796260b562	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1051_general_people-in-rowboat_7th-arrondissement-paris-france_s23u_iso800-f1p7_20240425-184958_4000x3000.scale500x375.png	2f614dcb3e63f3a004de4d1202f1b9cba6033aa909a7e93f70e207dce293eb03	500	375	validate
1052	b00ab38f712d2057d85ebd792cb7adfff13326b13ce21c318bdb662544dc2201	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1052_general_framed-building-painting_museum-orsay-paris_s23u_iso500-f2p4_20240425-185701_4000x3000.scale500x375.png	2ad7b87dc636471fcea30bacc2439bdd25ef7697f58397ee0f25ed77e43d8768	500	375	train
1053	cd200e72899341b01beb0775d5e191902de3aa2740a83a88a507c5dc854f864f	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1053_general_statue-in-arched-alcove_louvre-palace-paris_s23u_iso500-f2p2_20240426-175831_4000x3000.scale500x375.png	47189f0f647e6061e472554c61ec6d473d057c1545fa81bdb033ec534a352ad4	500	375	validate
1054	d9c0aefe208a8aa4cc8a5547c4898808b396d988815a85a24db8a7648758b087	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1054_general_modern-art-museum-exterior-paris_s23u_iso10-f1p7_20240427-165529_4000x3000.scale500x375.png	52634551bbf7ca996ec7ed01b368e1ba2d2e6c14b9873680220ed51e5fbf2c85	500	375	train
1055	d6ecf3ed67eade7284bcac153856093bae3e28deebc0faecf0cd2ba059be6be5	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1055_general_bread-and-coffee-table_blue-lagoon-grindavik_s23u_iso50-f2p2_20240429-174632_4000x3000.scale500x375.png	e98eeb361c3354892c737efdbc64bdf4ebbfff1c510e0b97a46d8b4dc6298211	500	375	validate
1056	3561afef1832d9432a49d360bf482ec71e7284edac9c0b58a1725efe84bac92f	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1056_general_flower-bouquet-and-cards_colorado_s23u_iso80-f2p4_20240505-172513_4000x3000.scale500x375.png	941ad45738830e456ef4629084eebca95d4af065df133b4503831040ad77ffe3	500	375	train
1057	39657ceb154b9cafc4b7a54d4e7c460bb1126c4989ac020928ffa4cbaa19ab0f	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1057_general_dragon-statue-in-garden_placa-pedro-infante-valladolid_s23u_iso640-f1p7_20240528-210945_4000x3000.scale500x375.png	8c05d61d50d1345ff6970d063187cb403cef0fac3ab765c0ed901d3efbb480df	500	375	test
1058	e6376ee8e8fdafc2379b8c6e8c6326aea475c52b11c8264b5abd867b47a0aa9f	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1058_general_balcony-building-facade_waikiki-beach-east-honolulu_s23u_iso25-f1p7_20241104-163816_4000x3000.scale500x375.png	0ec0933f7e161cb9dc3cd6324e83dc1bd2b1412a265a7801831fa5993f0cf1e1	500	375	train
1059	36e6307254f8f1687229d982b395ae2d2f2e87bbf176d65d2b3adad4f2de7b1d	scale355x473	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1059_general_colorful-sailboat-sails_waikiki-mlcd-east-honolulu_s23u_iso10-f1p7_20241112-171358_2841x3788.scale355x473.png	f8c4a4c1ee5388f3264e910facd14a557d7ff7d875eba172931cbad2f79fcf8b	355	473	test
1060	dea4d4464ef8e551d5934af5b4987d348254eb67044ebf58450d36ac05e1b0b6	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1060_general_tiered-floral-cake_colorado_s23u_iso125-f1p7_20250202-141907_4000x3000.scale500x375.png	1debbe0f2ea26a4896fc4204ffd8940f87c2645802255a47b66f6a9bae7a57d5	500	375	train
1061	2f96202baa4dc9b52e5d60fc19f98aac3d92a8816404ea42c69b48ed18d07488	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1061_general_city-skyline-at-dusk_tokyo-skytree-sumida_s23u_iso320-f2p4_20250228-174759_4000x3000.scale500x375.png	f6cbe70277a0c0927ac66577c6b1ee72e05104c97f500e9f47ea6588166bf15a	500	375	validate
1062	718701cc17fee928329609d121ec5d47db35e5ea65d8b6311ec93b931fc44f7a	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1062_general_boat-on-water_numazu-japan_s23u_iso50-f2p2_20250307-173047_4000x3000.scale500x375.png	42e7bc918979f94715b92572932028be851de18a0b378637bc7f9e2a43bc6333	500	375	train
1063	3aaf0ca887917580fe31804aab52e582803993c57ebb0f9ec3befb658576a608	scale500x345	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1063_general_uefi-bios-boot-menu_colorado_s23u_iso640-f1p7_20250416-033546_4000x2763.scale500x345.png	49b5f6c9a9d1acf8239b53447784512441948e3c1f715c26dd9b607903b2bfa9	500	345	validate
1064	38b70db57869393c039d73007a06d779511ee99c880f8849c7f26a75ea592198	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1064_general_castle-bridge-moat_montjuic-castle-barcelona_zfold7_iso40-f1p7_20260315-175347_4000x3000.scale500x375.png	636f45c26cad99ad064db377a517d4bd8ddeb740a62ccbf1b9a02331b4c85ca8	500	375	train
1065	845ff45a38e8af75eb099a5ce5685ae27253f9e764d34fef6aace9abb81d1028	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1065_general_cathedral-model-workshop_sagrada-familia-barcelona_zfold7_iso64-f1p7_20260317-165822_4000x3000.scale500x375.png	718ebf654431b52b96dddbd1a6f9010e018f958fcc43c213dfd4b075c2d5ae3f	500	375	validate
1066	74c36349af7c9e505795173c0b924276825194da886e8b59a221baaf959da970	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1066_general_stone-building-facade_park-guell-barcelona_zfold7_iso80-f1p7_20260318-172109_4000x3000.scale500x375.png	72e04e8d6ba91316e1781f52bc7529f32708538740e4db67869210c0d01db619	500	375	train
1067	e5510b08f31b4a2fe5a89ee82fe39bcf1243397d8f701296e1ce30f087671de4	scale500x375	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1067_general_architectural-model-display_la-pedrera-barcelona_zfold7_iso500-f1p7_20260319-185645_4000x3000.scale500x375.png	9cfb12b5fdd5a4734e659b16bad6b2df0fe1f392ab69c808bdf2da520ce99adf	500	375	test
1068	be0932a9a40ce259f38fb330ce1100f9d7a30483dc9a68920c41e9269063de9b	scale504x378	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1068_general_glowing-blue-glass-sphere_house-eternal-return-meow-wolf-santa-fe_ip8plus_iso100-f1p8_img-7632_4032x3024.scale504x378.png	a6382c0e301b94caed55a7b66cefacd5e38b4a196427d26a357a9748f865b6b5	504	378	train
1069	2649664eedd203427496a573aed7708a683a86c2dda503b39d090834cf763ce1	scale358x478	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1069_general_illuminated-castle-night_cinderella-castle-orange_ip13pro_iso500-f1p5_img-7653_2870x3827.scale358x478.png	204eac001882ea3a654d31c477f7cf61c86027f5a34bdda0b66fbfc4ad71f24d	358	478	test
1070	537ebf67eebbf41c7c81bba8acb0dda40b8e3912a00565edffab2ce40b5ffd88	scale504x378	mitchell	0	linear-light	all	1/8			make_variant_set.py	9830bc9	1070_general_stone-temple-ruins_ip13pro_iso50-f1p5_img-8852_4032x3024.scale504x378.png	e02948526596af3dc81ed361403cc502915dcd26021b1b9d02454673cb479e1a	504	378	train
