filename	number	category	descriptor	width	height	format	bytes	original_filename	source	license
8010_mobile-screenshots_yellowstone-national-park_screenshot-20260526-070520-maps_1080x2520.png	8010	mobile-screenshots	yellowstone-national-park_screenshot-20260526-070520-maps	1080	2520	png	2457577	Screenshot_20260526_070520_Maps.png	various-web	screenshot-unverified
8011_mobile-screenshots_beach-clear-sky_screenshot-20260526-070835-photos_1080x2520.png	8011	mobile-screenshots	beach-clear-sky_screenshot-20260526-070835-photos	1080	2520	png	1249946	Screenshot_20260526_070835_Photos.png	various-web	screenshot-unverified
8012_mobile-screenshots_on-screen-keyboard_screenshot-20260526-070935-calculator_1080x2520.png	8012	mobile-screenshots	on-screen-keyboard_screenshot-20260526-070935-calculator	1080	2520	png	118945	Screenshot_20260526_070935_Calculator.png	various-web	screenshot-unverified
8013_mobile-screenshots_northern-lights-display_screenshot-20260526-071011-brave_1080x2520.png	8013	mobile-screenshots	northern-lights-display_screenshot-20260526-071011-brave	1080	2520	png	676897	Screenshot_20260526_071011_Brave.png	various-web	screenshot-unverified
8014_mobile-screenshots_summer-vacation-must_screenshot-20260526-071037-brave_1080x2520.png	8014	mobile-screenshots	summer-vacation-must_screenshot-20260526-071037-brave	1080	2520	png	930452	Screenshot_20260526_071037_Brave.png	various-web	screenshot-unverified
8015_mobile-screenshots_zenbench-microbenchmarking_screenshot-20260526-071215-brave_1968x2184.png	8015	mobile-screenshots	zenbench-microbenchmarking_screenshot-20260526-071215-brave	1968	2184	png	360772	Screenshot_20260526_071215_Brave.png	various-web	screenshot-unverified
8016_mobile-screenshots_black-and-white_screenshot-20260526-071251-brave_1968x2184.png	8016	mobile-screenshots	black-and-white_screenshot-20260526-071251-brave	1968	2184	png	1047440	Screenshot_20260526_071251_Brave.png	various-web	screenshot-unverified
8017_mobile-screenshots_zenbench-benchmark-results_screenshot-20260526-071330-brave_1968x2184.png	8017	mobile-screenshots	zenbench-benchmark-results_screenshot-20260526-071330-brave	1968	2184	png	319853	Screenshot_20260526_071330_Brave.png	various-web	screenshot-unverified
8018_mobile-screenshots_zenpng-readme-page_screenshot-20260526-071349-brave_1968x2184.png	8018	mobile-screenshots	zenpng-readme-page_screenshot-20260526-071349-brave	1968	2184	png	338867	Screenshot_20260526_071349_Brave.png	various-web	screenshot-unverified
8019_mobile-screenshots_chart-gallery-illustration_screenshot-20260526-071432-brave_1968x2184.png	8019	mobile-screenshots	chart-gallery-illustration_screenshot-20260526-071432-brave	1968	2184	png	403904	Screenshot_20260526_071432_Brave.png	various-web	screenshot-unverified
8020_mobile-screenshots_dashboard-analytics_screenshot-20260526-071748-brave_1968x2184.png	8020	mobile-screenshots	dashboard-analytics_screenshot-20260526-071748-brave	1968	2184	png	620474	Screenshot_20260526_071748_Brave.png	various-web	screenshot-unverified
8021_mobile-screenshots_trump-pac-donation_screenshot-20260526-072032-substack_1080x2520.png	8021	mobile-screenshots	trump-pac-donation_screenshot-20260526-072032-substack	1080	2520	png	900751	Screenshot_20260526_072032_Substack.png	various-web	screenshot-unverified
8022_mobile-screenshots_kansas-judge-writes_screenshot-20260526-072125-substack_1080x2520.png	8022	mobile-screenshots	kansas-judge-writes	1080	2520	png	344170	Screenshot_20260526_072125_Substack.png	various-web	screenshot-unverified
8023_mobile-screenshots_judge_screenshot-20260526-072139-substack_1080x5192.jpg	8023	mobile-screenshots	judge	1080	5192	jpg	1661853	Screenshot_20260526_072139_Substack.jpg	various-web	screenshot-unverified
8024_mobile-screenshots_rhode-island-hospital_screenshot-20260526-072206-substack_1080x2520.png	8024	mobile-screenshots	rhode-island-hospital_screenshot-20260526-072206-substack	1080	2520	png	1383656	Screenshot_20260526_072206_Substack.png	various-web	screenshot-unverified
8025_mobile-screenshots_federal-judge-trans_screenshot-20260526-072218-substack_1080x2520.png	8025	mobile-screenshots	federal-judge-trans_screenshot-20260526-072218-substack	1080	2520	png	1087017	Screenshot_20260526_072218_Substack.png	various-web	screenshot-unverified
8026_mobile-screenshots_news-channel-anchor_screenshot-20260526-072252-substack_1080x2520.png	8026	mobile-screenshots	news-channel-anchor_screenshot-20260526-072252-substack	1080	2520	png	1362341	Screenshot_20260526_072252_Substack.png	various-web	screenshot-unverified
8027_mobile-screenshots_sandals-shoes-bags_screenshot-20260526-072934-brave_1080x2520.png	8027	mobile-screenshots	sandals-shoes-bags_screenshot-20260526-072934-brave	1080	2520	png	2716984	Screenshot_20260526_072934_Brave.png	various-web	screenshot-unverified
8028_mobile-screenshots_flats-loafers-product_screenshot-20260526-072956-brave_1080x2152.png	8028	mobile-screenshots	flats-loafers-product_screenshot-20260526-072956-brave	1080	2152	png	383901	Screenshot_20260526_072956_Brave.png	various-web	screenshot-unverified
8029_mobile-screenshots_sunset-over-water_screenshot-20260526-073120-photos_1080x2520.png	8029	mobile-screenshots	sunset-over-water_screenshot-20260526-073120-photos	1080	2520	png	1137523	Screenshot_20260526_073120_Photos.png	various-web	screenshot-unverified
8030_mobile-screenshots_seaside-viewpoint-pic_screenshot-20260526-073431-photos_1968x2184.png	8030	mobile-screenshots	seaside-viewpoint-pic_screenshot-20260526-073431-photos	1968	2184	png	5652496	Screenshot_20260526_073431_Photos.png	various-web	screenshot-unverified
8031_mobile-screenshots_pom-businessman_screenshot-20260526-074244-photos_1968x2184.png	8031	mobile-screenshots	pom-businessman	1968	2184	png	2670615	Screenshot_20260526_074244_Photos.png	various-web	screenshot-unverified
